experiment,split,group,n_patches,fp_px,fn_px,tp_px,fp_per_patch,precision,recall,iou,dice,f1
E20,val,tiny@clean,136,11683,9061,59389,85.9,0.8356174020699634,0.8676260043814936,0.741130370757689,0.8513209386327236,0.8513209386327236
E20,val,tiny@snow,94,5137,10140,41135,54.6,0.88898253803404,0.8022428083845885,0.7291888250713869,0.843388315375313,0.843388315375313
E30,val,empty@clean,198,9568,0,0,48.3,0.0,0.0,0.0,0.0,0.0
E30,val,empty@snow,166,6152,0,0,37.1,0.0,0.0,0.0,0.0,0.0
E30,val,medium@clean,3858,3974714,4546583,96831675,1030.3,0.9605708126297422,0.955152287189625,0.9191166908893648,0.957853886897752,0.957853886897752
E30,val,medium@snow,1449,1572232,4652875,30575227,1085.0,0.9510931174995791,0.8679214963099606,0.830841018997271,0.9076058602317226,0.9076058602317226
E30,val,small@clean,1892,417958,482745,9089412,220.9,0.9560385259014748,0.9495677933406133,0.9098405774107614,0.9527921735166655,0.9527921735166655
E30,val,small@snow,1336,437844,556682,5926531,327.7,0.931203928115472,0.9141348587498065,0.8563043188345241,0.9225904504409627,0.9225904504409627
E30,val,tiny@clean,136,11499,7669,60781,84.6,0.8409103486429982,0.887962016068827,0.7602471575619955,0.8637959212670618,0.8637959212670618
E30,val,tiny@snow,94,4845,14041,37234,51.5,0.8848594310680271,0.7261628473901001,0.6634711332846339,0.797694796151426,0.797694796151426
